epoch,dense_3_accuracy,dense_3_loss,dense_6_accuracy,dense_6_loss,loss,val_dense_3_accuracy,val_dense_3_loss,val_dense_6_accuracy,val_dense_6_loss,val_loss
151,0.948810875415802,0.14430837333202362,0.9500246047973633,0.1327546238899231,0.2770631015300751,0.9190121293067932,0.2674071192741394,0.9470165967941284,0.14055992662906647,0.40796706080436707
152,0.9498838782310486,0.1398383229970932,0.9483886957168579,0.13503052294254303,0.27486875653266907,0.9183788299560547,0.2674157917499542,0.9458204507827759,0.1429518461227417,0.41036757826805115
153,0.9510625004768372,0.1376664936542511,0.9503236413002014,0.13152404129505157,0.26919060945510864,0.9158457517623901,0.2739866375923157,0.945327877998352,0.14147676527500153,0.4154634475708008
154,0.950710654258728,0.13666214048862457,0.9495145082473755,0.1336628794670105,0.27032506465911865,0.9140866994857788,0.2756812274456024,0.9436391592025757,0.14415770769119263,0.41983896493911743
155,0.9521530866622925,0.1352645456790924,0.9496024250984192,0.13041722774505615,0.2656816244125366,0.9064171314239502,0.2891524136066437,0.9425837397575378,0.15075057744979858,0.43990299105644226
156,0.9498311281204224,0.13802547752857208,0.9502708911895752,0.13106510043144226,0.2690906226634979,0.919575035572052,0.2719000279903412,0.9418097138404846,0.15360786020755768,0.42550793290138245
157,0.9522762298583984,0.13181446492671967,0.9510800838470459,0.12957188487052917,0.2613863945007324,0.9152828454971313,0.27931058406829834,0.9487757086753845,0.13413289189338684,0.4134434461593628
158,0.9529622793197632,0.13101047277450562,0.9510272741317749,0.12875691056251526,0.2597673833370209,0.9119054079055786,0.29719552397727966,0.9411764740943909,0.15217813849449158,0.4493735730648041
159,0.954862117767334,0.12786732614040375,0.950710654258728,0.1295360028743744,0.2574031949043274,0.9171826839447021,0.26952847838401794,0.9421615600585938,0.1436627209186554,0.41319119930267334
160,0.9547565579414368,0.12543156743049622,0.9512383937835693,0.12948870658874512,0.25492027401924133,0.9159864783287048,0.3062942326068878,0.9345623254776001,0.16783884167671204,0.4741331934928894
161,0.9544222950935364,0.12561696767807007,0.9497079849243164,0.12910880148410797,0.25472596287727356,0.9147903323173523,0.2936614453792572,0.9446946382522583,0.14224807918071747,0.4359094202518463
162,0.9572016596794128,0.12179144471883774,0.9510272741317749,0.12908105552196503,0.2508726119995117,0.9119758009910583,0.2921347916126251,0.944835364818573,0.14129945635795593,0.4334341585636139
163,0.9560406804084778,0.12237813323736191,0.9502884745597839,0.1307995617389679,0.25317782163619995,0.9199972152709961,0.268502801656723,0.9350548982620239,0.16015002131462097,0.4286528527736664
164,0.9562869668006897,0.12160763889551163,0.9516781568527222,0.1283523142337799,0.24995985627174377,0.9136645197868347,0.27884238958358765,0.9484942555427551,0.13753168284893036,0.4163740575313568
165,0.9570785164833069,0.11875596642494202,0.9514846801757812,0.12813174724578857,0.24688765406608582,0.9213340878486633,0.2774760127067566,0.9463833570480347,0.13887999951839447,0.41635605692863464
166,0.9555833339691162,0.1222420483827591,0.9518188834190369,0.12774178385734558,0.2499838024377823,0.9162679314613342,0.28235530853271484,0.938784122467041,0.15733908116817474,0.4396944046020508
167,0.9588552117347717,0.11432186514139175,0.9529974460601807,0.12596510350704193,0.2402869462966919,0.9177455902099609,0.27961280941963196,0.949549674987793,0.13391625881195068,0.4135289788246155
168,0.9589431285858154,0.1139565035700798,0.9514142870903015,0.12698684632778168,0.24094346165657043,0.9204897284507751,0.28192469477653503,0.9418097138404846,0.15089735388755798,0.43282198905944824
169,0.9585033655166626,0.1159505546092987,0.952170729637146,0.12656401097774506,0.24251462519168854,0.9178159236907959,0.28782832622528076,0.9482831358909607,0.13743266463279724,0.4252610206604004
170,0.9586265087127686,0.11276667565107346,0.9522058963775635,0.12632884085178375,0.23909559845924377,0.915423572063446,0.29214927554130554,0.9510272741317749,0.12984056770801544,0.4219898581504822
171,0.9618808031082153,0.10800675302743912,0.9524873495101929,0.12588785588741302,0.2338944971561432,0.9164086580276489,0.2933652997016907,0.9488460421562195,0.13731513917446136,0.43068039417266846
172,0.9603152275085449,0.11044470220804214,0.95273357629776,0.12417145818471909,0.23461611568927765,0.9173937439918518,0.2751014828681946,0.9516605734825134,0.13163024187088013,0.4067317843437195
173,0.9612123370170593,0.10833076387643814,0.9518892765045166,0.12670055031776428,0.23503127694129944,0.9178159236907959,0.2802567481994629,0.9480016827583313,0.13799652457237244,0.4182533919811249
174,0.960737407207489,0.10858495533466339,0.9521883130073547,0.12474709004163742,0.23333187401294708,0.9162679314613342,0.29122769832611084,0.9509569406509399,0.12981294095516205,0.42104077339172363
175,0.9633936285972595,0.10140930116176605,0.9531557559967041,0.12321411818265915,0.22462329268455505,0.9157050251960754,0.30855509638786316,0.9494089484214783,0.1366044282913208,0.44515955448150635
176,0.9649767875671387,0.09784447401762009,0.9536659121513367,0.12421243637800217,0.2220567762851715,0.9143681526184082,0.30714401602745056,0.9489164352416992,0.13162831962108612,0.4387723207473755
177,0.9628483057022095,0.10235708951950073,0.9532085657119751,0.12409386783838272,0.22645112872123718,0.9180973768234253,0.28805217146873474,0.9447649717330933,0.14509592950344086,0.4331480860710144
178,0.9651878476142883,0.09651030600070953,0.9530854225158691,0.12456230819225311,0.22107255458831787,0.9174641370773315,0.29583168029785156,0.9422318935394287,0.15015274286270142,0.44598424434661865
179,0.964167594909668,0.10014305263757706,0.954070508480072,0.12266790121793747,0.22281095385551453,0.9169715642929077,0.29010164737701416,0.9522234797477722,0.12533952295780182,0.4154413044452667
180,0.9645194411277771,0.09918629378080368,0.9543519616127014,0.12044781446456909,0.2196340560913086,0.9192231893539429,0.28921523690223694,0.9463833570480347,0.139055073261261,0.42827045917510986
181,0.9655748605728149,0.09464938193559647,0.9538242220878601,0.1209477037191391,0.2155972123146057,0.9080354571342468,0.324556440114975,0.9491978883743286,0.13155744969844818,0.4561138153076172
182,0.9657859802246094,0.09411583095788956,0.9541584849357605,0.12229695916175842,0.2164127677679062,0.9166901111602783,0.2945675551891327,0.9424430131912231,0.1516280621290207,0.44619548320770264
183,0.9672987461090088,0.09200607985258102,0.9530502557754517,0.12345967441797256,0.2154657244682312,0.9166901111602783,0.31688356399536133,0.951379120349884,0.12744413316249847,0.44432777166366577
184,0.9670525193214417,0.09204450249671936,0.9544047117233276,0.12190379947423935,0.21394836902618408,0.9120461344718933,0.3049941062927246,0.9477906227111816,0.13282954692840576,0.4378235638141632
185,0.9702715873718262,0.08459684997797012,0.9549676179885864,0.11821199953556061,0.2028089314699173,0.9158457517623901,0.29311707615852356,0.9516605734825134,0.12945617735385895,0.422573447227478
186,0.9691810011863708,0.0876212865114212,0.9546509981155396,0.12087029963731766,0.20849169790744781,0.9131016135215759,0.30438607931137085,0.9491274952888489,0.13641440868377686,0.44080060720443726
187,0.9688291549682617,0.08757290989160538,0.9543695449829102,0.12062988430261612,0.2082027941942215,0.9222487807273865,0.2936352789402008,0.9521530866622925,0.1279325932264328,0.4215678572654724
188,0.970711350440979,0.08355484157800674,0.9543519616127014,0.12013094872236252,0.2036857008934021,0.915423572063446,0.29336291551589966,0.9522938132286072,0.12724900245666504,0.42061200737953186
189,0.9689347147941589,0.08638184517621994,0.9550204277038574,0.12000898271799088,0.20639078319072723,0.9188010096549988,0.31395405530929565,0.9524345397949219,0.1256638914346695,0.43961793184280396
190,0.97076416015625,0.08179207891225815,0.9545982480049133,0.11928906291723251,0.20108120143413544,0.9180973768234253,0.2958567142486572,0.948142409324646,0.1336524486541748,0.4295090436935425
191,0.9726111888885498,0.07929136604070663,0.9550555944442749,0.11748814582824707,0.19677938520908356,0.910779595375061,0.31557783484458923,0.9470165967941284,0.13651403784751892,0.45209187269210815
192,0.9698494076728821,0.08446244150400162,0.955477774143219,0.11851931363344193,0.20298168063163757,0.9199972152709961,0.31886640191078186,0.9508865475654602,0.13009509444236755,0.4489615559577942
193,0.9717492461204529,0.07920986413955688,0.954862117767334,0.11880006641149521,0.1980098932981491,0.918167769908905,0.3198971152305603,0.9458907842636108,0.1382671743631363,0.458164244890213
194,0.9733499884605408,0.07586663961410522,0.9538946151733398,0.11964385956525803,0.19551052153110504,0.9151421189308167,0.31590601801872253,0.9497607946395874,0.132835254073143,0.44874128699302673
195,0.9737194180488586,0.07485003024339676,0.9541584849357605,0.12077408283948898,0.19562411308288574,0.9170419573783875,0.3077055513858795,0.9482128024101257,0.13354554772377014,0.44125109910964966
196,0.9734203219413757,0.0753960981965065,0.9558471441268921,0.11555079370737076,0.1909467577934265,0.9164790511131287,0.3083297312259674,0.9537010788917542,0.12398882210254669,0.43231838941574097
197,0.9724704623222351,0.07552223652601242,0.9547741413116455,0.11663775146007538,0.1921599954366684,0.9188714027404785,0.31725379824638367,0.9498311281204224,0.13335639238357544,0.45061028003692627
198,0.9718195796012878,0.07831394672393799,0.9556888341903687,0.1170644611120224,0.19537858664989471,0.9204897284507751,0.3204653263092041,0.9525049328804016,0.12487072497606277,0.44533613324165344
199,0.9749859571456909,0.0696641057729721,0.9560758471488953,0.11565834283828735,0.18532238900661469,0.9212636947631836,0.3013669550418854,0.9475091695785522,0.13705585896968842,0.43842288851737976
200,0.9741239547729492,0.07393823564052582,0.9562869668006897,0.11519505083560944,0.18913336098194122,0.9187306761741638,0.31675776839256287,0.9418801069259644,0.14445297420024872,0.461210697889328
201,0.9767450094223022,0.06648064404726028,0.9569729566574097,0.11424608528614044,0.1807268261909485,0.9208415150642395,0.32065460085868835,0.9532085657119751,0.12400168180465698,0.4446561932563782
202,0.9755312204360962,0.06994402408599854,0.9555656909942627,0.11717315018177032,0.187117338180542,0.9137348532676697,0.333558589220047,0.9330143332481384,0.16881191730499268,0.5023705959320068
203,0.9769384860992432,0.06670502573251724,0.9566035866737366,0.11380274593830109,0.18050773441791534,0.9177455902099609,0.32168319821357727,0.9489164352416992,0.1351172775030136,0.4568004310131073
204,0.9767977595329285,0.0674954503774643,0.9553722143173218,0.1159108355641365,0.1834062784910202,0.9199972152709961,0.3343217670917511,0.9541232585906982,0.1220695748925209,0.456391304731369
205,0.9754080772399902,0.06951823830604553,0.9551259279251099,0.11629331111907959,0.1858115792274475,0.9211933612823486,0.33407023549079895,0.9487757086753845,0.13149353861808777,0.4655638039112091
206,0.9785744547843933,0.06154631823301315,0.95676189661026,0.11275175958871841,0.17429804801940918,0.9197157621383667,0.3188404142856598,0.9521530866622925,0.1254078894853592,0.4442481994628906
207,0.9747924208641052,0.06822539120912552,0.957500696182251,0.11284845322370529,0.181073859333992,0.9158457517623901,0.31429076194763184,0.9506050944328308,0.12768052518367767,0.44197115302085876
208,0.9785392880439758,0.061009153723716736,0.9575534462928772,0.11122289299964905,0.17223195731639862,0.9207007884979248,0.3200537860393524,0.9525049328804016,0.1264275461435318,0.4464814066886902
209,0.9801400303840637,0.05788901820778847,0.9566739201545715,0.1138157844543457,0.17170490324497223,0.9145088791847229,0.3317165672779083,0.9417393803596497,0.15135809779167175,0.48307472467422485
210,0.9776772856712341,0.06288466602563858,0.9566211700439453,0.11304637789726257,0.17593100666999817,0.9205600619316101,0.32995134592056274,0.9506050944328308,0.12908248603343964,0.4590337574481964
211,0.9769560694694519,0.06501099467277527,0.9574127793312073,0.11182917654514313,0.1768401861190796,0.9133830666542053,0.33067119121551514,0.9521530866622925,0.12804286181926727,0.45871391892433167
212,0.9811954498291016,0.05421985313296318,0.9578173160552979,0.11080077290534973,0.16502059996128082,0.9216155409812927,0.3291042149066925,0.9554601907730103,0.1191839650273323,0.44828805327415466
213,0.9781346917152405,0.06101199612021446,0.9581515789031982,0.11108323186635971,0.1720951944589615,0.9159864783287048,0.335121214389801,0.9543343782424927,0.12089863419532776,0.4560198187828064
214,0.9814593195915222,0.05468182638287544,0.9573423862457275,0.11201746016740799,0.16669930517673492,0.9155642986297607,0.357379674911499,0.9524345397949219,0.1266787052154541,0.48405829071998596
215,0.9798234105110168,0.05698462575674057,0.9565507769584656,0.11365831643342972,0.17064283788204193,0.9203490018844604,0.3284871280193329,0.943428099155426,0.1435258835554123,0.47201302647590637
216,0.9820398092269897,0.052488088607788086,0.9579932689666748,0.11104267090559006,0.16353079676628113,0.9184492230415344,0.33767735958099365,0.9509569406509399,0.1293106973171234,0.46698811650276184
217,0.9799465537071228,0.05678097903728485,0.9572544097900391,0.11169114708900452,0.16847212612628937,0.9161975979804993,0.3495641350746155,0.9525752663612366,0.1263076215982437,0.4758716821670532
218,0.98128342628479,0.05279417335987091,0.9586265087127686,0.1095295324921608,0.16232381761074066,0.9127497673034668,0.35520508885383606,0.9509569406509399,0.1333320587873459,0.48853716254234314
219,0.9819694757461548,0.052642956376075745,0.9592245817184448,0.10839788615703583,0.16104082763195038,0.921545147895813,0.34219589829444885,0.9530678391456604,0.12295491248369217,0.4651508033275604
220,0.9803159236907959,0.05577736720442772,0.9573248028755188,0.11011951416730881,0.165896937251091,0.9109907150268555,0.3561538755893707,0.9399803280830383,0.1543193757534027,0.5104734897613525
221,0.9811954498291016,0.05268852040171623,0.9575534462928772,0.11226944625377655,0.1649579256772995,0.9178159236907959,0.3333930969238281,0.9510272741317749,0.12952792644500732,0.46292102336883545
222,0.9805446267127991,0.05510173365473747,0.9584154486656189,0.10935050994157791,0.16445223987102509,0.9119758009910583,0.3668140470981598,0.9508162140846252,0.12767420709133148,0.49448832869529724
223,0.9809139966964722,0.053382910788059235,0.9583274722099304,0.10849545150995255,0.1618782877922058,0.9160568714141846,0.3631305396556854,0.9527159929275513,0.12395783513784409,0.48708823323249817
224,0.9843618273735046,0.0453830361366272,0.9585737586021423,0.1091318130493164,0.1545148491859436,0.9161975979804993,0.3655261993408203,0.9532788991928101,0.1245265081524849,0.49005258083343506
225,0.9833943247795105,0.04691145196557045,0.9597523212432861,0.10713575780391693,0.15404726564884186,0.9184492230415344,0.3463385999202728,0.952786386013031,0.12780556082725525,0.47414401173591614
226,0.9830248951911926,0.04805384948849678,0.9599634408950806,0.10516396164894104,0.15321773290634155,0.9140866994857788,0.3807694613933563,0.9536307454109192,0.12166667729616165,0.5024361610412598
227,0.9851533770561218,0.04407396540045738,0.9585209488868713,0.10801654309034348,0.15209050476551056,0.9172530174255371,0.3488045930862427,0.946735143661499,0.13806889951229095,0.4868735373020172
228,0.9845553040504456,0.04586251452565193,0.958714485168457,0.10840770602226257,0.1542702615261078,0.9209822416305542,0.3515775203704834,0.9484942555427551,0.1325055956840515,0.4840831756591797
229,0.9832711815834045,0.04770342633128166,0.9582394957542419,0.10875561088323593,0.15645894408226013,0.9189417362213135,0.3847944438457489,0.9496200680732727,0.13041843473911285,0.5152128338813782
230,0.9835350513458252,0.04707328602671623,0.9590486884117126,0.10818954557180405,0.15526297688484192,0.919575035572052,0.3584107458591461,0.9540529251098633,0.12260303646326065,0.4810137450695038
231,0.9863671660423279,0.041649769991636276,0.9586792588233948,0.10781827569007874,0.14946803450584412,0.916338324546814,0.3777373135089874,0.9504643678665161,0.13037165999412537,0.5081088542938232
232,0.9859801530838013,0.041273169219493866,0.9601041078567505,0.10660538077354431,0.1478785127401352,0.918167769908905,0.37625765800476074,0.9547565579414368,0.1200874000787735,0.4963448643684387
233,0.9828490018844604,0.04890301823616028,0.9590838551521301,0.10542301088571548,0.15432611107826233,0.9159161448478699,0.379520446062088,0.9508162140846252,0.12555478513240814,0.5050751566886902
234,0.9809492230415344,0.055483102798461914,0.9606318473815918,0.10464353859424591,0.16012659668922424,0.9154939651489258,0.397987425327301,0.9515901803970337,0.12441235780715942,0.5223999619483948
235,0.9884780645370483,0.035468075424432755,0.9602800607681274,0.10425985604524612,0.13972795009613037,0.9240078926086426,0.3604609966278076,0.9548268914222717,0.11905510723590851,0.47951608896255493
236,0.9834119081497192,0.04547686129808426,0.9595588445663452,0.10510881245136261,0.15058565139770508,0.9216155409812927,0.3606065511703491,0.9548972845077515,0.11974885314702988,0.48035550117492676
237,0.9885308146476746,0.035459116101264954,0.9601745009422302,0.10457547008991241,0.1400345414876938,0.9103574156761169,0.3700854182243347,0.9493386149406433,0.13150498270988464,0.5015904307365417
238,0.9818639159202576,0.04940662160515785,0.9601745009422302,0.10542316734790802,0.15482980012893677,0.9192231893539429,0.3893459439277649,0.9470165967941284,0.13864612579345703,0.5279921293258667
239,0.9907824397087097,0.030375584959983826,0.9606670141220093,0.10487520694732666,0.1352507472038269,0.9190824627876282,0.366862416267395,0.9562341570854187,0.11564288288354874,0.4825054109096527
240,0.9837813377380371,0.04546157643198967,0.9599282145500183,0.10467823594808578,0.15013976395130157,0.9145088791847229,0.3702179789543152,0.9489164352416992,0.1298684924840927,0.5000864267349243
241,0.9886363744735718,0.03446217253804207,0.9603152275085449,0.10458448529243469,0.13904669880867004,0.921474814414978,0.3788347840309143,0.9551083445549011,0.1182466670870781,0.4970813989639282
242,0.9889354109764099,0.03362857177853584,0.9606670141220093,0.1040572002530098,0.13768571615219116,0.9235857129096985,0.3782901167869568,0.9584154486656189,0.11533915251493454,0.4936293661594391
243,0.9842562675476074,0.045052893459796906,0.9609484672546387,0.10271317511796951,0.14776603877544403,0.9061356782913208,0.44722992181777954,0.9551083445549011,0.11893419921398163,0.5661640763282776
244,0.9854348301887512,0.04145071655511856,0.9613003134727478,0.10320241749286652,0.14465314149856567,0.9188714027404785,0.40295132994651794,0.9537010788917542,0.11986106634140015,0.5228121280670166
245,0.9900436401367188,0.03210700303316116,0.9616697430610657,0.101467564702034,0.13357459008693695,0.9188010096549988,0.3631553649902344,0.9362510442733765,0.15796874463558197,0.521124005317688
246,0.9877920150756836,0.03557303920388222,0.9602624773979187,0.10389424115419388,0.13946732878684998,0.9173937439918518,0.42554593086242676,0.9506754875183105,0.12806229293346405,0.5536079406738281
247,0.9875457286834717,0.03761722147464752,0.961405873298645,0.10175511240959167,0.1393723338842392,0.9142977595329285,0.4199678301811218,0.9563045501708984,0.11565887182950974,0.5356267690658569
248,0.9862264394760132,0.03887186199426651,0.9616521000862122,0.10142389684915543,0.14029574394226074,0.9120461344718933,0.42038971185684204,0.9553897976875305,0.11674286425113678,0.5371325612068176
249,0.9885308146476746,0.03519359976053238,0.9613882899284363,0.10180002450942993,0.1369936615228653,0.918167769908905,0.38559606671333313,0.9501829147338867,0.12763360142707825,0.5132297277450562
250,0.9898677468299866,0.03108374960720539,0.960860550403595,0.10224378854036331,0.13332751393318176,0.9185899496078491,0.39164409041404724,0.9570785164833069,0.11666280031204224,0.5083069801330566
251,0.985382080078125,0.040548261255025864,0.9616521000862122,0.10129494220018387,0.14184314012527466,0.9146496057510376,0.38565224409103394,0.9545454382896423,0.1206558346748352,0.5063079595565796
252,0.9907296895980835,0.02889592945575714,0.9618456363677979,0.10047700256109238,0.1293729990720749,0.9142274260520935,0.4127323031425476,0.9564452767372131,0.11435346305370331,0.5270857214927673
253,0.9896214604377747,0.03193053603172302,0.9625844359397888,0.10112234205007553,0.13305294513702393,0.9143681526184082,0.4077434539794922,0.9580636024475098,0.11019114404916763,0.5179345011711121
254,0.9856283664703369,0.03941110894083977,0.962813138961792,0.09963720291852951,0.13904839754104614,0.9180270433425903,0.4374455213546753,0.9598227143287659,0.11068803071975708,0.5481335520744324
255,0.9888474345207214,0.032965466380119324,0.9612123370170593,0.09953528642654419,0.13250082731246948,0.9176048636436462,0.44236958026885986,0.9580636024475098,0.11189795285463333,0.5542675256729126
256,0.992119312286377,0.026934711262583733,0.9620742797851562,0.09981556981801987,0.12675020098686218,0.9162679314613342,0.39402979612350464,0.957500696182251,0.11561340093612671,0.5096433162689209
257,0.9877920150756836,0.03576936200261116,0.9621095061302185,0.09831371903419495,0.13408303260803223,0.9188010096549988,0.4171448051929474,0.9573599696159363,0.11418025940656662,0.5313249826431274
258,0.9814241528511047,0.05100705847144127,0.9623557329177856,0.1000724732875824,0.15107950568199158,0.9189417362213135,0.3999333679676056,0.9565156102180481,0.11574295908212662,0.5156763792037964
259,0.9928405284881592,0.0246039517223835,0.9635695219039917,0.09771586954593658,0.1223197802901268,0.9206304550170898,0.3855222463607788,0.9570785164833069,0.11453256756067276,0.5000548958778381
260,0.9913629293441772,0.02748720347881317,0.9621622562408447,0.09962528198957443,0.12711243331432343,0.9216858744621277,0.40332573652267456,0.9498311281204224,0.13032381236553192,0.5336495041847229
261,0.9842914342880249,0.04397810623049736,0.9629538655281067,0.0984705239534378,0.14244860410690308,0.913594126701355,0.4124699532985687,0.9522938132286072,0.12345737963914871,0.535927414894104
262,0.9915916323661804,0.026511112228035927,0.9627954959869385,0.09808776527643204,0.1245989054441452,0.9126794338226318,0.4274289906024933,0.952786386013031,0.12138669192790985,0.5488154888153076
263,0.9938080310821533,0.020950794219970703,0.9633584022521973,0.09613587707281113,0.1170867532491684,0.9217562675476074,0.4148866534233093,0.9580636024475098,0.1134861409664154,0.5283728241920471
264,0.9860681295394897,0.039791498333215714,0.9620919227600098,0.09960233420133591,0.1393938958644867,0.9173937439918518,0.40965989232063293,0.9517309069633484,0.12605871260166168,0.5357187390327454
265,0.9905009865760803,0.028770577162504196,0.9638158082962036,0.09614492207765579,0.1249154731631279,0.91352379322052,0.4247165024280548,0.9581339955329895,0.112249456346035,0.5369658470153809
266,0.9894983172416687,0.03077061101794243,0.9629714488983154,0.09857463836669922,0.12934520840644836,0.9192935824394226,0.41783758997917175,0.9567267298698425,0.11303692311048508,0.5308743715286255
267,0.9871763586997986,0.03714945167303085,0.963551938533783,0.09556805342435837,0.13271743059158325,0.9051505923271179,0.43740516901016235,0.952856719493866,0.12927432358264923,0.5666795372962952
268,0.9921897053718567,0.025543825700879097,0.9628483057022095,0.09881588071584702,0.12435974180698395,0.9213340878486633,0.43036526441574097,0.9578525424003601,0.11543737351894379,0.5458027124404907
269,0.9931043982505798,0.022343318909406662,0.9626724123954773,0.09652592241764069,0.11886922270059586,0.9190121293067932,0.4086366295814514,0.9603152275085449,0.11053653806447983,0.5191730856895447
270,0.9891113042831421,0.03433481603860855,0.964097261428833,0.09581687301397324,0.1301516592502594,0.9137348532676697,0.4735427498817444,0.9557416439056396,0.11894872784614563,0.5924914479255676
271,0.9852941036224365,0.04093712195754051,0.9638333916664124,0.09583692997694016,0.13677412271499634,0.9185195565223694,0.4262828230857849,0.9546158313751221,0.12043950706720352,0.5467222332954407
272,0.996024489402771,0.01574280858039856,0.9644314646720886,0.0954471305012703,0.11118994653224945,0.9223191738128662,0.40508630871772766,0.9506050944328308,0.12866641581058502,0.5337527394294739
273,0.9954439997673035,0.01636509597301483,0.9636046886444092,0.09638494998216629,0.11274998635053635,0.9154939651489258,0.4363473653793335,0.9581339955329895,0.11077205836772919,0.5471193790435791
274,0.9829369783401489,0.04706782475113869,0.9642907381057739,0.09495730698108673,0.14202505350112915,0.9227413535118103,0.437472403049469,0.9559527039527893,0.11780821532011032,0.5552806854248047
275,0.9915036559104919,0.0277396347373724,0.9626020193099976,0.09684035927057266,0.12458004057407379,0.9203490018844604,0.43012118339538574,0.9569377899169922,0.11751195788383484,0.5476334095001221
276,0.9883900880813599,0.03293498232960701,0.9637102484703064,0.09489386528730392,0.12782888114452362,0.9177455902099609,0.44786468148231506,0.9553194642066956,0.11832256615161896,0.5661872029304504
277,0.9945996403694153,0.019138915464282036,0.9637102484703064,0.094947949051857,0.11408692598342896,0.9209119081497192,0.4246366024017334,0.9589783549308777,0.11471539735794067,0.539352297782898
278,0.9975724816322327,0.012011385522782803,0.9635695219039917,0.09576146304607391,0.1077728420495987,0.915001392364502,0.4512881934642792,0.9539825320243835,0.12152812629938126,0.5728165507316589
279,0.9805270433425903,0.054920557886362076,0.9633936285972595,0.09443943947553635,0.14936000108718872,0.9232338666915894,0.41472509503364563,0.9572192430496216,0.11325044929981232,0.5279755592346191
280,0.9964818358421326,0.014870500192046165,0.966243326663971,0.09115885198116302,0.10602922737598419,0.9218266010284424,0.41948941349983215,0.9600337743759155,0.10628020018339157,0.5257695913314819
281,0.9928933382034302,0.02329709567129612,0.9646249413490295,0.0946330651640892,0.11793017387390137,0.9176751971244812,0.45875364542007446,0.9582043290138245,0.11223843693733215,0.5709919333457947
282,0.9875633120536804,0.0340309664607048,0.9645018577575684,0.09333064407110214,0.12736156582832336,0.9203490018844604,0.4203447997570038,0.9570081830024719,0.1138996034860611,0.5342445373535156
283,0.9881262183189392,0.034582242369651794,0.9659090638160706,0.09183443337678909,0.12641669809818268,0.9204897284507751,0.42381778359413147,0.9561638236045837,0.11849048733711243,0.5423080921173096
284,0.997977077960968,0.01060258224606514,0.9641148447990417,0.0933191329240799,0.10392163693904877,0.9221784472465515,0.42495888471603394,0.9585561752319336,0.11238083243370056,0.5373395681381226
285,0.9870356321334839,0.0385894849896431,0.9655748605728149,0.09205437451601028,0.1306437999010086,0.9131016135215759,0.47682368755340576,0.9564452767372131,0.11925272643566132,0.5960763096809387
286,0.9896390438079834,0.030008457601070404,0.9652934074401855,0.09332291781902313,0.12333130836486816,0.9216858744621277,0.45072945952415466,0.9598227143287659,0.10842348635196686,0.5591527819633484
287,0.9984871745109558,0.009395751170814037,0.9657859802246094,0.09051389247179031,0.0999097004532814,0.9237264394760132,0.4228464663028717,0.9572896361351013,0.11568468064069748,0.5385311245918274
288,0.979330837726593,0.06150597706437111,0.9656276106834412,0.09216545522212982,0.15367141366004944,0.9132423400878906,0.4461222290992737,0.9583450555801392,0.11317167431116104,0.5592938661575317
289,0.9967281222343445,0.013456321321427822,0.9659090638160706,0.09107112139463425,0.10452748090028763,0.9239374995231628,0.42644068598747253,0.9586265087127686,0.11808019876480103,0.5445206761360168
290,0.9973965883255005,0.011918781325221062,0.9648184776306152,0.0924379825592041,0.10435675829648972,0.9214044213294983,0.48589906096458435,0.9605966806411743,0.10726910084486008,0.5931681990623474
291,0.9866134524345398,0.03961089625954628,0.9664368033409119,0.08961561322212219,0.12922661006450653,0.9180973768234253,0.44556233286857605,0.9551083445549011,0.11861509829759598,0.564177393913269
292,0.9957606196403503,0.015563718974590302,0.966120183467865,0.0906863808631897,0.10625018179416656,0.924289345741272,0.4330885708332062,0.9562341570854187,0.11953720450401306,0.5526258945465088
293,0.995408833026886,0.017224803566932678,0.9651702642440796,0.09198565781116486,0.10921043157577515,0.911694347858429,0.5143805146217346,0.9592598080635071,0.10989009588956833,0.6242707967758179
294,0.9847311973571777,0.04123638942837715,0.9657507538795471,0.0910615548491478,0.13229794800281525,0.908387303352356,0.48263630270957947,0.956023097038269,0.11694177240133286,0.5995780229568481
295,0.9935265779495239,0.020813962444663048,0.9662784934043884,0.08956301212310791,0.1103770062327385,0.9210526347160339,0.5089108943939209,0.9567267298698425,0.11473236232995987,0.6236433386802673
296,0.9910287261009216,0.02698547951877117,0.9662784934043884,0.08937434107065201,0.11635982990264893,0.9188010096549988,0.4753631353378296,0.9604559540748596,0.10662123560905457,0.5819844007492065
297,0.991310179233551,0.025187214836478233,0.9659267067909241,0.08919015526771545,0.11437735706567764,0.9148606657981873,0.5205010771751404,0.9487757086753845,0.1381383091211319,0.6586392521858215
